16 0.720567 6.224170 0.402177 2085.096904
14 0.351767 -54457.261297 0.469023 55536.014942
10 1.147500 -2214.000000 0.202500 3510.000000
13 0.337278 1867.455621 0.585799 3600.000000
12 0.250763 1232.322410 0.358233 2111.188005
8 0.201143 950.857143 0.438857 2560.000000
4 0.049383 -15541.563786 0.148148 17000.823045
12 1.025812 -11096.717476 0.230808 12296.917101
4 0.103447 -1784.116569 0.013793 1875.839609
17 0.293100 -14543.252595 1.367800 22681.660900
12 0.380160 4257.792000 0.570240 2090.880000
11 0.304282 -1157908.151766 0.228212 1161103.117956
16 0.296084 -16842234.115612 0.330341 16847519.577605
10 0.281827 -44314.868805 0.262391 48513.119534
17 0.635050 5994.504376 1.025850 1660.899654
10 0.048591 -29434.402332 0.262391 31953.352770
16 0.280886 -3427.442870 1.429963 6287.369125
14 0.660414 4396.468549 1.132138 4660.634041
3 0.769679 -3264.139942 0.209913 8302.040816
13 0.464132 1330.512397 0.618843 464.132231
16 0.058436 -9686.284331 0.315552 12715.585608
13 0.082512 1179.927273 0.330050 536.330579
16 0.208092 -496998.555366 1.040458 506112.969596
9 0.494100 -28745.459426 0.219600 30502.260658
16 0.641122 10538.442274 1.121963 3878.787879
16 0.626425 -114761.082931 0.939638 121996.293127
11 0.108642 4150.123457 0.869136 2542.222222
14 0.054102 4274.078478 0.757432 3083.828775
14 0.056017 5545.706371 0.784241 2072.637735
12 0.054977 5442.732195 0.769679 2034.152436
9 0.222222 577.777778 0.444444 1733.333333
3 0.362667 -9744.000000 0.064000 10512.000000
3 0.185708 -3932.635412 0.098316 5112.426036
15 0.105737 7591.890168 0.549830 655.567118
7 0.056000 -1500.800000 0.037333 1848.000000
5 0.098354 -4364.455980 0.036883 5138.993238
4 0.087791 -37876.543210 0.010974 38106.995885
10 0.333591 -7510.654174 0.318427 9345.592212
14 0.580357 6732.142857 1.044643 1625.000000
12 1.052419 2148.594548 0.706848 1759.266972
16 0.416183 -4750254.321732 0.832367 4758453.132707
14 0.163055 678.803578 0.255216 648.319448
9 0.116174 -518769.157826 0.116174 519698.546496
6 0.060826 -357470.131200 0.055296 357912.499200
5 0.427500 -9558.000000 0.202500 11988.000000
15 1.243452 -619.135522 0.336768 2370.330556
10 0.084224 -298979.591837 0.019436 299092.322643
16 0.320435 -2225083.557129 0.346069 2228405.822754
10 0.584100 1869.118442 0.778799 1168.199027
5 0.018082 1204.569738 0.133147 393.194707
8 1.009767 -740.495868 0.224393 2468.319559
6 0.015360 430.080000 0.368640 768.000000
4 0.066482 252.631579 0.066482 172.853186
13 0.288793 3671.801653 1.155174 618.842975
8 0.483638 -1171.479883 0.362729 2219.363265
7 0.124837 -798.141028 0.065488 989.694874
10 0.151433 4369.929692 0.778799 1860.465116
16 0.615239 -1195.521165 0.293637 3544.615385
14 0.122291 -99.959587 0.191412 1631.255386
10 0.308275 1117.901568 0.389400 906.976744
15 0.328093 -19487.447241 1.211419 25786.827972
5 0.013319 -37128.065023 0.101427 38345.195000
9 0.105186 -431.263696 0.105186 841.490139
4 0.571545 -1424.465703 0.175860 3886.505190
7 0.578622 1997.621879 0.619952 1598.097503
4 0.086420 -5214.814815 0.111111 6281.481481
16 0.050272 -572.384236 1.072472 7650.701715
8 0.005768 -542.175293 0.086517 922.851562
7 0.209093 -8481.778426 0.049198 8609.693878
12 0.358233 -8434.448289 0.268675 10153.967931
5 0.006479 -1238.743116 0.174927 2358.276644
15 0.236605 -4444.394819 0.340712 5773.170442
13 0.041256 -0.000000 0.165025 1650.247934
13 0.653846 2153.846154 0.346154 2000.000000
16 1.201294 -191443.227669 0.294657 193800.484181
4 0.124136 -555275.990469 0.013793 555441.505729
16 0.587306 -23.619927 0.268118 1668.077523
13 0.380368 -91219.723665 0.311210 93709.403064
13 0.206281 3341.752066 0.618843 1608.991736
13 0.333215 666.429334 0.499822 333.214667
8 0.446694 -3040.653061 0.376163 12068.571429
9 0.029005 -740396.015991 0.110220 742379.978668
8 0.274286 1188.571429 0.411429 594.285714
7 0.316864 661.970560 0.482185 2616.884661
6 0.416667 -1666.666667 0.416667 6666.666667
16 0.507555 -16140.245430 0.373988 20628.099174
7 0.350000 -567.000000 0.350000 3864.000000
6 0.568047 1537.278107 0.355030 2723.076923
15 0.528889 889.777778 0.404444 1213.333333
14 0.530612 -344.897959 0.397959 2414.285714
5 0.099958 -1816995.603684 0.077745 1817493.174140
14 0.077983 1351.226756 0.340288 418.270612
14 0.076425 -606904.929158 0.458550 615158.836728
15 0.299464 -3029845.325079 0.598927 3032959.747568
15 0.049911 -7635425.308042 0.798570 7641574.296032
14 0.660414 6924.909689 1.132138 1792.551554
12 0.233165 -6654.320640 0.273715 9884.160000
12 0.212055 3692.441075 0.942464 494.793836
5 0.388727 -256.559767 0.155491 2122.448980
13 0.255038 -9305.898122 0.240036 9785.970248
14 0.326109 2452.200079 0.510432 1631.255386
13 0.495074 -577.586777 0.330050 3217.983471
9 0.673130 9790.304709 0.747922 2131.578947
16 0.418935 1383.680838 0.703810 5453.330363
12 0.784673 2828.821324 0.439817 2448.979592
11 0.814815 0.000000 0.162963 1955.555556
10 0.267698 1199.286139 0.856633 6938.726948
9 0.374726 4175.237400 0.841490 3818.918919
8 0.090516 -198402.509548 0.181032 200502.484405
16 0.183914 -300248.808193 0.301633 302179.258414
15 0.104500 -764889.200830 0.294785 766775.822145
3 0.117333 -154.311111 0.042667 416.000000
13 0.623140 3952.000000 1.031405 472.727273
16 1.034720 356.558944 0.783031 5907.692308
6 0.405426 -990.092974 0.170706 2304.526749
6 0.486111 -1045.138889 0.243056 2916.666667
15 0.583824 -1548841.308809 0.324741 1550919.650168
10 0.199794 1457.320701 0.282062 1927.424152
9 0.089550 -60297.317039 0.268651 63521.133990
9 0.448753 3320.775623 0.598338 224.376731
8 0.020508 1148.437500 0.307617 1312.500000
6 0.754438 102.071006 0.399408 2307.692308
10 0.692266 7485.127096 1.168199 1860.465116
4 0.134033 -243.237305 0.006592 295.312500
16 0.248967 -1035.446514 0.178745 2822.900423
16 0.875052 -234754.592164 0.554911 241413.524935
12 0.131118 -37747.015055 0.505741 43815.907909
11 0.266993 -44793.774019 0.343277 48455.390424
4 0.005487 -16188.203018 0.049383 16286.968450
14 0.497449 3263.265306 0.895408 1392.857143
10 0.087464 -8641.399417 0.087464 9690.962099
9 0.203914 -64763.222576 0.101957 65578.880291
16 0.273762 -1635559.198294 0.315552 1637578.732479
15 0.449196 -7366.807040 0.598927 10481.229529
11 0.651852 2868.148148 1.303704 977.777778
7 0.093333 1801.333333 0.466667 728.000000
17 0.581244 1354.746445 0.447111 4010.586011
17 0.622837 -296828.719723 0.467128 302434.256055
10 0.424570 -88444.387959 0.212285 90142.667561
14 0.156987 -4847794.842458 0.287118 4851240.258007
8 0.168295 2247.666750 0.448785 1028.466483
15 0.212838 -1861922.516110 0.567567 1868733.319546
6 0.252092 -32213.367879 0.075628 33801.547565
9 0.544379 852.071006 0.378698 3692.307692
17 0.229135 -1260268.909845 0.335333 1264292.909188
15 0.302855 -702772.876274 0.605710 705135.144048
10 0.957763 1377.751338 0.749554 731.707317
11 0.114092 -648387.605819 0.183077 649559.299745
11 0.020763 -470787.884774 0.195556 472039.440329
10 0.017690 -459887.221865 0.106142 461373.216517
9 0.109800 -1680938.790659 0.094114 1682256.391583
8 0.308540 1172.451791 0.308540 802.203857
7 0.054574 -311764.527282 0.065488 312681.366206
15 1.015072 -3519.267564 0.733107 7331.425598
15 0.508110 -4010319.145366 0.324741 4012917.072065
14 0.535245 -399.838348 0.510432 6525.021546
16 0.626425 -16423.865271 0.939638 23940.966773
13 0.760860 2829.446731 0.523091 962.962963
4 0.152344 876.562500 0.316406 937.500000
3 0.112000 -2506.666667 0.048000 3082.666667
3 0.468750 577.083333 0.156250 416.666667
16 0.402832 2827.148438 0.769043 1171.875000
7 0.152806 -1935931.862946 0.130977 1937503.586816
6 0.146319 -17581.161408 0.073160 18459.076360
14 0.803571 1201.785714 0.696429 3000.000000
